Year	Agency	Category	Detail	Vendor	Payments	Counts	TotalP
2011	CORRECTIONS	BUILDING LEASE PAYMENTS	BUILDING/STORAGE/STRUCTURE LEASES, OPER	UNITED STATES TREASURY	2763.73	15	18392.63
2011	SOCIAL SERVICES	HOUSEKEEP & JANITOR SERVICES	FIRE EXTINGUISHER SERVICES	UNITED STATES TREASURY	295.45	15	18392.63
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	UNITED STATES TREASURY	117.88	15	18392.63
2011	SOCIAL SERVICES	MISCELLANEOUS EXPENSES	COPIES OF RECORDS	UNITED STATES TREASURY	24.57	15	18392.63
2011	MENTAL HEALTH	PROGRAM DISTRIBUTIONS	MENTAL HEALTH PAYMNTS-1099 YES	UNITED STATES TREASURY	240.00	15	18392.63
2011	SOCIAL SERVICES	MISCELLANEOUS EXPENSES	COPIES OF RECORDS	UNITED STATES TREASURY	53.55	15	18392.63
2011	MENTAL HEALTH	PROGRAM DISTRIBUTIONS	MENTAL HEALTH PAYMNTS-1099 YES	UNITED STATES TREASURY	178.00	15	18392.63
2011	MENTAL HEALTH	PROGRAM DISTRIBUTIONS	MENTAL HEALTH PAYMNTS-1099 YES	UNITED STATES TREASURY	764.30	15	18392.63
2011	OFFICE OF ADMINISTRATION	HOUSEKEEP & JANITOR SERVICES	HOUSEKEEP & JANITOR SERVICES	UNITED STATES TREASURY	1047.91	15	18392.63
2011	OFFICE OF ADMINISTRATION	HOUSEKEEP & JANITOR SERVICES	HOUSEKEEP & JANITOR SERVICES	UNITED STATES TREASURY	5050.00	15	18392.63
2011	OFFICE OF ADMINISTRATION	HOUSEKEEP & JANITOR SERVICES	HOUSEKEEP & JANITOR SERVICES	UNITED STATES TREASURY	5633.70	15	18392.63
2011	MENTAL HEALTH	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	UNITHERM INC	330.86	12	18353.59
2011	CORRECTIONS	SUPPLIES	OFFICE SUPPLIES	UNITHERM INC	1713.00	12	18353.59
2011	MENTAL HEALTH	SUPPLIES	OFFICE SUPPLIES	UNITHERM INC	71.08	12	18353.59
2011	CORRECTIONS	SUPPLIES	LAUNDRY & LINEN SUPPLIES	UNITHERM INC	203.60	12	18353.59
2011	MENTAL HEALTH	SUPPLIES	LAUNDRY & LINEN SUPPLIES	UNITHERM INC	258.12	12	18353.59
2011	CORRECTIONS	OTHER EQUIPMENT	OTHER EQUIPMENT	UNITHERM INC	1248.00	12	18353.59
2011	CORRECTIONS	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	UNITHERM INC	1634.60	12	18353.59
2011	CORRECTIONS	SUPPLIES	OTHER REPAIR & MAINTENANCE SUPP	UNITHERM INC	198.00	12	18353.59
2011	CORRECTIONS	PROFESSIONAL SERVICES	EXPRESS & FREIGHT SERVICES	UNITHERM INC	563.93	12	18353.59
2011	CORRECTIONS	SUPPLIES	MECHANICAL SUPPLIES	UNITHERM INC	24.00	12	18353.59
2011	CORRECTIONS	SUPPLIES	OTHER RESIDENTIAL SUPPLIES	UNITHERM INC	2140.10	12	18353.59
2011	CORRECTIONS	SUPPLIES	CLOTHING SUPPLIES	UNITHERM INC	9968.30	12	18353.59
2011	HEALTH AND SENIOR SERVICES	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	UNIVERSITY OF CENTRAL MISSOURI	13298.50	65	68485348.80
2011	OFFICE OF ADMINISTRATION	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	UNIVERSITY OF CENTRAL MISSOURI	1686.00	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF CENTRAL MISSOURI	20000.00	65	68485348.80
2011	SOCIAL SERVICES	BUILDING LEASE PAYMENTS	MEETING ROOM/EXHIBIT SPACE RENTALS	UNIVERSITY OF CENTRAL MISSOURI	100.00	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF CENTRAL MISSOURI	140.00	65	68485348.80
2011	PUBLIC SAFETY	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF CENTRAL MISSOURI	150.00	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF CENTRAL MISSOURI	5000.00	65	68485348.80
2011	PUBLIC SAFETY	PROFESSIONAL SERVICES	TEMPORARY PERSONNEL SERVICES	UNIVERSITY OF CENTRAL MISSOURI	1185.29	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	UNIVERSITY OF CENTRAL MISSOURI	25.00	65	68485348.80
2011	OFFICE OF ADMINISTRATION	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	UNIVERSITY OF CENTRAL MISSOURI	609.82	65	68485348.80
2011	CONSERVATION	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	UNIVERSITY OF CENTRAL MISSOURI	2180.10	65	68485348.80
2011	PUBLIC SAFETY	PROFESSIONAL SERVICES	EDUCATIONAL SERVICES	UNIVERSITY OF CENTRAL MISSOURI	3025.00	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF CENTRAL MISSOURI	1160787.73	65	68485348.80
2011	SOCIAL SERVICES	PROGRAM DISTRIBUTIONS	OTHER ASSISTANCE BENEFITS	UNIVERSITY OF CENTRAL MISSOURI	30782.18	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	AID EDUC INSTIT & SCHOOL DIST	UNIVERSITY OF CENTRAL MISSOURI	688191.63	65	68485348.80
2011	OFFICE OF ADMINISTRATION	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF CENTRAL MISSOURI	2500.00	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROFESSIONAL SERVICES	EDUCATIONAL SERVICES	UNIVERSITY OF CENTRAL MISSOURI	190.40	65	68485348.80
2011	PUBLIC SAFETY	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	UNIVERSITY OF CENTRAL MISSOURI	20600.00	65	68485348.80
2011	ECONOMIC DEVELOPMENT	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF CENTRAL MISSOURI	63035.00	65	68485348.80
2011	PUBLIC SAFETY	BUILDING LEASE PAYMENTS	MEETING ROOM/EXHIBIT SPACE RENTALS	UNIVERSITY OF CENTRAL MISSOURI	160.00	65	68485348.80
2011	ECONOMIC DEVELOPMENT	PROGRAM DISTRIBUTIONS	AID EDUC INSTIT & SCHOOL DIST	UNIVERSITY OF CENTRAL MISSOURI	15932.47	65	68485348.80
2011	SOCIAL SERVICES	PROGRAM DISTRIBUTIONS	EDUCATION ASSIST PAYMENTS	UNIVERSITY OF CENTRAL MISSOURI	240.00	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF CENTRAL MISSOURI	95.00	65	68485348.80
2011	PUBLIC SAFETY	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	UNIVERSITY OF CENTRAL MISSOURI	9148.15	65	68485348.80
2011	ECONOMIC DEVELOPMENT	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF CENTRAL MISSOURI	253345.60	65	68485348.80
2011	PUBLIC SAFETY	PROGRAM DISTRIBUTIONS	OTHER ASSISTANCE BENEFITS	UNIVERSITY OF CENTRAL MISSOURI	133013.22	65	68485348.80
2011	HEALTH AND SENIOR SERVICES	BUILDING LEASE PAYMENTS	MEETING ROOM/EXHIBIT SPACE RENTALS	UNIVERSITY OF CENTRAL MISSOURI	1000.00	65	68485348.80
2011	PUBLIC SAFETY	PROFESSIONAL DEVELOPMENT	TUITION EXPENSES	UNIVERSITY OF CENTRAL MISSOURI	241908.02	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	TRAVEL	IN-STATE LODGING	UNIVERSITY OF CENTRAL MISSOURI	413.02	65	68485348.80
2011	PUBLIC SAFETY	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF CENTRAL MISSOURI	80.00	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	CLIENT ASSISTANCE SERVICES	UNIVERSITY OF CENTRAL MISSOURI	750.00	65	68485348.80
2011	PUBLIC SAFETY	BUILDING LEASE PAYMENTS	MEETING ROOM/EXHIBIT SPACE RENTALS	UNIVERSITY OF CENTRAL MISSOURI	30.00	65	68485348.80
2011	CORRECTIONS	BUILDING LEASE PAYMENTS	PARKING LEASES	UNIVERSITY OF CENTRAL MISSOURI	124.00	65	68485348.80
2011	OFFICE OF SECRETARY OF STATE	PROGRAM DISTRIBUTIONS	AID  INSTITUTIONS/INDIVIDUALS	UNIVERSITY OF CENTRAL MISSOURI	13871.55	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	CLIENT ASSISTANCE SERVICES	UNIVERSITY OF CENTRAL MISSOURI	1954.05	65	68485348.80
2011	HEALTH AND SENIOR SERVICES	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF CENTRAL MISSOURI	47224.05	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	CLIENT ASSISTANCE SERVICES	UNIVERSITY OF CENTRAL MISSOURI	2639.50	65	68485348.80
2011	LABOR AND INDUSTRIAL RELATIONS	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF CENTRAL MISSOURI	125.00	65	68485348.80
2011	CORRECTIONS	SUPPLIES	PUBLICATIONS & SUBSCRIPTIONS	UNIVERSITY OF CENTRAL MISSOURI	175.00	65	68485348.80
2011	NATURAL RESOURCES	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	UNIVERSITY OF CENTRAL MISSOURI	10000.00	65	68485348.80
2011	ECONOMIC DEVELOPMENT	PROFESSIONAL SERVICES	OTHER BUSINESS SERVICES	UNIVERSITY OF CENTRAL MISSOURI	4572.36	65	68485348.80
2011	LABOR AND INDUSTRIAL RELATIONS	PROFESSIONAL DEVELOPMENT	ORGANIZATION MEMBERSHIPS	UNIVERSITY OF CENTRAL MISSOURI	50.00	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	UNIVERSITY OF CENTRAL MISSOURI	484.00	65	68485348.80
2011	HIGHER EDUCATION	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF CENTRAL MISSOURI	16061.46	65	68485348.80
2011	CORRECTIONS	PROFESSIONAL SERVICES	EXPRESS & FREIGHT SERVICES	UNIVERSITY OF CENTRAL MISSOURI	4.00	65	68485348.80
2011	HIGHER EDUCATION	PROGRAM DISTRIBUTIONS	EDUCATION ASSIST PAYMENTS	UNIVERSITY OF CENTRAL MISSOURI	2633736.00	65	68485348.80
2011	CORRECTIONS	PROFESSIONAL SERVICES	EXPRESS & FREIGHT SERVICES	UNIVERSITY OF CENTRAL MISSOURI	4.00	65	68485348.80
2011	LABOR AND INDUSTRIAL RELATIONS	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF CENTRAL MISSOURI	50.00	65	68485348.80
2011	ECONOMIC DEVELOPMENT	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF CENTRAL MISSOURI	7537.00	65	68485348.80
2011	HIGHER EDUCATION	PROGRAM DISTRIBUTIONS	AID EDUC INSTIT & SCHOOL DIST	UNIVERSITY OF CENTRAL MISSOURI	60115575.00	65	68485348.80
2011	CORRECTIONS	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	UNIVERSITY OF CENTRAL MISSOURI	30000.00	65	68485348.80
2011	TRANSPORTATION	PROGRAM DISTRIBUTIONS	DISTRIBUTION  STATE AGENCIES	UNIVERSITY OF CENTRAL MISSOURI	1723155.21	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	CLIENT ASSISTANCE SERVICES	UNIVERSITY OF CENTRAL MISSOURI	536271.44	65	68485348.80
2011	TRANSPORTATION	SUPPLIES	PUBLICATIONS & SUBSCRIPTIONS	UNIVERSITY OF CENTRAL MISSOURI	1715.00	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	MISCELLANEOUS EXPENSES	AGENCY PROVIDED FOOD	UNIVERSITY OF CENTRAL MISSOURI	1991.00	65	68485348.80
2011	TRANSPORTATION	PROGRAM DISTRIBUTIONS	AID TO LOCAL GOVERNMENTS	UNIVERSITY OF CENTRAL MISSOURI	43820.00	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF CENTRAL MISSOURI	45308.00	65	68485348.80
2011	TRANSPORTATION	PROGRAM DISTRIBUTIONS	DISTRIBUTION  STATE AGENCIES	UNIVERSITY OF CENTRAL MISSOURI	93708.27	65	68485348.80
2011	CORRECTIONS	SUPPLIES	EDUCATION SUPPLIES	UNIVERSITY OF CENTRAL MISSOURI	385.00	65	68485348.80
2011	TRANSPORTATION	PROGRAM DISTRIBUTIONS	AID TO LOCAL GOVERNMENTS	UNIVERSITY OF CENTRAL MISSOURI	43121.01	65	68485348.80
2011	ECONOMIC DEVELOPMENT	PROGRAM DISTRIBUTIONS	EDUCATION ASSIST PAYMENTS	UNIVERSITY OF CENTRAL MISSOURI	12302.43	65	68485348.80
2011	TRANSPORTATION	PROGRAM DISTRIBUTIONS	AID TO LOCAL GOVERNMENTS	UNIVERSITY OF CENTRAL MISSOURI	16881.92	65	68485348.80
2011	ECONOMIC DEVELOPMENT	PROGRAM DISTRIBUTIONS	EDUCATION ASSIST PAYMENTS	UNIVERSITY OF CENTRAL MISSOURI	20.00	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF CENTRAL MISSOURI	412505.42	65	68485348.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	UNIVERSITY OF CENTRAL MISSOURI	375.00	65	68485348.80
2011	SOCIAL SERVICES	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	UNIVERSITY OF KANSAS	112.94	10	87111.28
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	UNIVERSITY OF KANSAS	6522.82	10	87111.28
2011	SOCIAL SERVICES	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	UNIVERSITY OF KANSAS	43.00	10	87111.28
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	CLIENT ASSISTANCE SERVICES	UNIVERSITY OF KANSAS	1604.21	10	87111.28
2011	PUBLIC SAFETY	PROGRAM DISTRIBUTIONS	CRIME VICTIMS PAYMENTS	UNIVERSITY OF KANSAS	20521.64	10	87111.28
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	CLIENT ASSISTANCE SERVICES	UNIVERSITY OF KANSAS	27533.16	10	87111.28
2011	PUBLIC SAFETY	BUILDING LEASE PAYMENTS	MEETING ROOM/EXHIBIT SPACE RENTALS	UNIVERSITY OF KANSAS	75.00	10	87111.28
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	UNIVERSITY OF KANSAS	30457.70	10	87111.28
2011	SOCIAL SERVICES	MISCELLANEOUS EXPENSES	COPIES OF RECORDS	UNIVERSITY OF KANSAS	49.42	10	87111.28
2011	OFFICE OF ADMINISTRATION	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	UNIVERSITY OF KANSAS	191.39	10	87111.28
2011	NATURAL RESOURCES	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF MISSOURI	270.00	23	173391.80
2011	OFFICE OF SECRETARY OF STATE	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF MISSOURI	23.00	23	173391.80
2011	NATURAL RESOURCES	PROFESSIONAL SERVICES	NON-MEDICAL LABORATORY SERVICES	UNIVERSITY OF MISSOURI	471.00	23	173391.80
2011	SOCIAL SERVICES	PROGRAM DISTRIBUTIONS	OTHER ASSISTANCE BENEFITS	UNIVERSITY OF MISSOURI	15774.19	23	173391.80
2011	HIGHER EDUCATION	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF MISSOURI	90.00	23	173391.80
2011	SOCIAL SERVICES	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	UNIVERSITY OF MISSOURI	27.51	23	173391.80
2011	HEALTH AND SENIOR SERVICES	TRAVEL	IN-STATE MILEAGE	UNIVERSITY OF MISSOURI	43.51	23	173391.80
2011	PUBLIC SAFETY	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF MISSOURI	3450.00	23	173391.80
2011	MENTAL HEALTH	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF MISSOURI	170.00	23	173391.80
2011	HEALTH AND SENIOR SERVICES	PROFESSIONAL SERVICES	PROFESSIONAL SPEAKER & ENTERTAINER SERV	UNIVERSITY OF MISSOURI	500.00	23	173391.80
2011	MENTAL HEALTH	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	UNIVERSITY OF MISSOURI	20.59	23	173391.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF MISSOURI	750.00	23	173391.80
2011	NATURAL RESOURCES	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF MISSOURI	555.00	23	173391.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	UNIVERSITY OF MISSOURI	22.12	23	173391.80
2011	TRANSPORTATION	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF MISSOURI	170.00	23	173391.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	CLIENT ASSISTANCE SERVICES	UNIVERSITY OF MISSOURI	134980.61	23	173391.80
2011	ECONOMIC DEVELOPMENT	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF MISSOURI	8370.00	23	173391.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	OTHER ASSISTANCE BENEFITS	UNIVERSITY OF MISSOURI	120.00	23	173391.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	UNIVERSITY OF MISSOURI	360.00	23	173391.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	UNIVERSITY OF MISSOURI	47.22	23	173391.80
2011	CONSERVATION	PROFESSIONAL SERVICES	NON-MEDICAL LABORATORY SERVICES	UNIVERSITY OF MISSOURI	1254.00	23	173391.80
2011	ECONOMIC DEVELOPMENT	PROGRAM DISTRIBUTIONS	EDUCATION ASSIST PAYMENTS	UNIVERSITY OF MISSOURI	5563.05	23	173391.80
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	CLIENT ASSISTANCE SERVICES	UNIVERSITY OF MISSOURI	360.00	23	173391.80
2011	SOCIAL SERVICES	PROGRAM DISTRIBUTIONS	OTHER ASSISTANCE BENEFITS	UNIVERSITY OF MISSOURI-KC	450.00	16	844759.69
2011	CONSERVATION	BUILDING LEASE PAYMENTS	PARKING LEASES	UNIVERSITY OF MISSOURI-KC	3594.00	16	844759.69
2011	OFFICE OF ATTORNEY GENERAL	TRAVEL	OTHER IN-STATE TRAVEL EXPENSES	UNIVERSITY OF MISSOURI-KC	161.00	16	844759.69
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	UNIVERSITY OF MISSOURI-KC	75.00	16	844759.69
2011	SOCIAL SERVICES	PROFESSIONAL SERVICES	PROGRAM CONSULTANT SERVICES	UNIVERSITY OF MISSOURI-KC	37499.94	16	844759.69
2011	ECONOMIC DEVELOPMENT	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF MISSOURI-KC	5963.36	16	844759.69
2011	SOCIAL SERVICES	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	UNIVERSITY OF MISSOURI-KC	2250.00	16	844759.69
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	CLIENT ASSISTANCE SERVICES	UNIVERSITY OF MISSOURI-KC	723.35	16	844759.69
2011	NATURAL RESOURCES	BUILDING LEASE PAYMENTS	PARKING LEASES	UNIVERSITY OF MISSOURI-KC	600.00	16	844759.69
2011	ELEMENTARY AND SECONDARY EDUCATION	MISCELLANEOUS EXPENSES	AGENCY PROVIDED FOOD	UNIVERSITY OF MISSOURI-KC	364.80	16	844759.69
2011	HEALTH AND SENIOR SERVICES	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF MISSOURI-KC	35673.69	16	844759.69
2011	TRANSPORTATION	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	UNIVERSITY OF MISSOURI-KC	54512.51	16	844759.69
2011	HEALTH AND SENIOR SERVICES	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF MISSOURI-KC	424250.22	16	844759.69
2011	MENTAL HEALTH	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	UNIVERSITY OF MISSOURI-KC	36025.89	16	844759.69
2011	HIGHER EDUCATION	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF MISSOURI-KC	59143.22	16	844759.69
2011	HIGHER EDUCATION	PROGRAM DISTRIBUTIONS	PROGRAM REIMBURSEMENTS	UNIVERSITY OF MISSOURI-KC	183472.71	16	844759.69
2011	NATURAL RESOURCES	PROGRAM DISTRIBUTIONS	AID EDUC INSTIT & SCHOOL DIST	UNIVERSITY OF MO-COLUMBIA	563531.65	186	37380869.12
2011	ELEMENTARY AND SECONDARY EDUCATION	TRAVEL	IN-STATE MILEAGE	UNIVERSITY OF MO-COLUMBIA	25.90	186	37380869.12
2011	HIGHER EDUCATION	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	UNIVERSITY OF MO-COLUMBIA	129.01	186	37380869.12
2011	HEALTH AND SENIOR SERVICES	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	UNIVERSITY OF MO-COLUMBIA	19197.61	186	37380869.12
2011	OFFICE OF ADMINISTRATION	COMPUTER EQUIPMENT	UNDER THRESHOLD-NON MNFRAME COMP SFTWARE	UNIVERSITY OF MO-COLUMBIA	69666.67	186	37380869.12
2011	HEALTH AND SENIOR SERVICES	PROFESSIONAL SERVICES	MEDICAL & DENTAL SERVICES	UNIVERSITY OF MO-COLUMBIA	132412.72	186	37380869.12
2011	LABOR AND INDUSTRIAL RELATIONS	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF MO-COLUMBIA	1500.00	186	37380869.12
2011	HEALTH AND SENIOR SERVICES	PROFESSIONAL SERVICES	EDUCATIONAL SERVICES	UNIVERSITY OF MO-COLUMBIA	1500.00	186	37380869.12
2011	JUDICIARY	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF MO-COLUMBIA	450.00	186	37380869.12
2011	CONSERVATION	PROGRAM DISTRIBUTIONS	AID  INSTITUTIONS/INDIVIDUALS	UNIVERSITY OF MO-COLUMBIA	4375.00	186	37380869.12
2011	JUDICIARY	SUPPLIES	PUBLICATIONS & SUBSCRIPTIONS	UNIVERSITY OF MO-COLUMBIA	40.00	186	37380869.12
2011	HEALTH AND SENIOR SERVICES	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF MO-COLUMBIA	1905.00	186	37380869.12
2011	MENTAL HEALTH	PROGRAM DISTRIBUTIONS	MENTAL HEALTH PAYMNTS-1099 YES	UNIVERSITY OF MO-COLUMBIA	132435.17	186	37380869.12
2011	HEALTH AND SENIOR SERVICES	PROFESSIONAL DEVELOPMENT	CONVENTION, CONFERENCE & TRAINING FEES	UNIVERSITY OF MO-COLUMBIA	5000.00	186	37380869.12
2011	NATURAL RESOURCES	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	UNIVERSITY OF MO-COLUMBIA	610.00	186	37380869.12
2011	CONSERVATION	SUPPLIES	OTHER SPECIFIC USE SUPPLIES	UNIVERSITY OF MO-COLUMBIA	135.00	186	37380869.12
2011	JUDICIARY	SUPPLIES	LIBRARY MATERIAL & SUPPLIES	UNIVERSITY OF MO-COLUMBIA	40.00	186	37380869.12
2011	ELEMENTARY AND SECONDARY EDUCATION	MISCELLANEOUS EXPENSES	AGENCY PROVIDED FOOD	UNIVERSITY OF MO-COLUMBIA	239.70	186	37380869.12
2011	MENTAL HEALTH	COMMUNICATION SERVICE & SUPPLIES	OTHER COMMUNICATION CHARGES	UNIVERSITY OF MO-COLUMBIA	2841.00	186	37380869.12
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	UNIVERSITY OF MO-COLUMBIA	180.00	186	37380869.12
2011	LEGISLATURE	COMMUNICATION SERVICE & SUPPLIES	AUDIO/VIDEO CHARGES	UNIVERSITY OF MO-COLUMBIA	310.00	186	37380869.12
2011	ELEMENTARY AND SECONDARY EDUCATION	PROGRAM DISTRIBUTIONS	MEDICAL ASSIST SERVICES	UNIVERSITY OF MO-COLUMBIA	1140.00	186	37380869.12
2011	INSURANCE, FIN INST AND PROF REGISTRATION	PROFESSIONAL SERVICES	OTHER PROFESSIONAL SERVICES	UNIVERSITY OF MO-COLUMBIA	2200.00	186	37380869.12
2011	CONSERVATION	PROGRAM DISTRIBUTIONS	DISTRIBUTION  STATE AGENCIES	UNIVERSITY OF MO-COLUMBIA	1201057.48	186	37380869.12
2011	NATURAL RESOURCES	PROFESSIONAL SERVICES	NON-MEDICAL LABORATORY SERVICES	UNIVERSITY OF MO-COLUMBIA	13391.61	186	37380869.12
2011	ECONOMIC DEVELOPMENT	PROGRAM DISTRIBUTIONS	AID EDUC INSTIT & SCHOOL DIST	UNIVERSITY OF MO-COLUMBIA	4000.00	186	37380869.12
